time,open,high,low,close
2025-09-18 22:30:00,1.18128,1.18135,1.18007,1.18057
2025-09-18 22:45:00,1.18059,1.18083,1.17953,1.17955
2025-09-18 23:00:00,1.17944,1.17961,1.1784,1.17906
2025-09-18 23:15:00,1.17906,1.17931,1.17826,1.17846
2025-09-18 23:30:00,1.17848,1.17859,1.17504,1.1751
2025-09-18 23:45:00,1.17506,1.17674,1.17503,1.17671
2025-09-19 00:00:00,1.1766,1.17767,1.17629,1.17749
2025-09-19 00:15:00,1.1775,1.17787,1.17722,1.17762
2025-09-19 00:30:00,1.17765,1.17812,1.17674,1.17683
2025-09-19 00:45:00,1.17683,1.1779,1.17679,1.17755
2025-09-19 01:00:00,1.17756,1.17858,1.17716,1.17762
2025-09-19 01:15:00,1.1777,1.17876,1.17762,1.17871
2025-09-19 01:30:00,1.17867,1.17876,1.17735,1.17741
2025-09-19 01:45:00,1.17729,1.17805,1.17694,1.17795
2025-09-19 02:00:00,1.17792,1.17846,1.17747,1.17779
2025-09-19 02:15:00,1.17776,1.17819,1.17722,1.17762
2025-09-19 02:30:00,1.17761,1.17787,1.17735,1.17773
2025-09-19 02:45:00,1.17774,1.17878,1.17774,1.17869
2025-09-19 03:00:00,1.1787,1.1792,1.17859,1.17896
2025-09-19 03:15:00,1.17897,1.17925,1.17874,1.17913
2025-09-19 03:30:00,1.1792,1.17937,1.17911,1.17917
2025-09-19 03:45:00,1.17917,1.17926,1.17858,1.17876
2025-09-19 04:00:00,1.17875,1.17895,1.17839,1.17887
2025-09-19 04:15:00,1.17885,1.17895,1.17841,1.17871
2025-09-19 04:30:00,1.17872,1.17879,1.17823,1.17823
2025-09-19 04:45:00,1.17823,1.17887,1.1782,1.17878
2025-09-19 05:00:00,1.17874,1.179,1.17857,1.1789
2025-09-19 05:15:00,1.17889,1.17911,1.17872,1.17873
2025-09-19 05:30:00,1.17874,1.17885,1.17831,1.17846
2025-09-19 05:45:00,1.17846,1.1785,1.17826,1.17848
2025-09-19 06:00:00,1.1785,1.1785,1.17812,1.17843
2025-09-19 06:15:00,1.17844,1.17855,1.17839,1.17848
2025-09-19 06:30:00,1.17849,1.17857,1.17815,1.17844
2025-09-19 06:45:00,1.17843,1.17867,1.17817,1.17859
2025-09-19 07:00:00,1.17849,1.17849,1.17849,1.17849
2025-09-19 07:15:00,1.1786,1.1787,1.1786,1.17866
2025-09-19 07:30:00,1.17866,1.17874,1.17856,1.17861
2025-09-19 07:45:00,1.17861,1.17867,1.17847,1.17867
2025-09-19 08:00:00,1.17856,1.17874,1.17849,1.17872
2025-09-19 08:15:00,1.17867,1.1787,1.17841,1.17864
2025-09-19 08:30:00,1.17867,1.17895,1.17854,1.17867
2025-09-19 08:45:00,1.17871,1.17885,1.17857,1.17867
2025-09-19 09:00:00,1.17865,1.17885,1.17864,1.1787
2025-09-19 09:15:00,1.17871,1.17882,1.17865,1.17881
2025-09-19 09:30:00,1.1788,1.17894,1.17867,1.17892
2025-09-19 09:45:00,1.17891,1.17906,1.17885,1.17889
2025-09-19 10:00:00,1.17885,1.17905,1.17757,1.17772
2025-09-19 10:15:00,1.17779,1.17791,1.17752,1.17784
2025-09-19 10:30:00,1.17784,1.17816,1.17784,1.17808
2025-09-19 10:45:00,1.17809,1.17887,1.17797,1.17865
2025-09-19 11:00:00,1.17866,1.17867,1.17788,1.17793
2025-09-19 11:15:00,1.17799,1.17805,1.17769,1.17793
2025-09-19 11:30:00,1.17794,1.17834,1.1779,1.17803
2025-09-19 11:45:00,1.17802,1.17802,1.17744,1.17753
2025-09-19 12:00:00,1.1775,1.17765,1.1772,1.17737
2025-09-19 12:15:00,1.17738,1.17767,1.1773,1.17756
2025-09-19 12:30:00,1.17749,1.17806,1.17738,1.17801
2025-09-19 12:45:00,1.17803,1.17806,1.17781,1.17795
2025-09-19 13:00:00,1.17802,1.17854,1.17802,1.1784
2025-09-19 13:15:00,1.17839,1.17924,1.17839,1.17907
2025-09-19 13:30:00,1.17909,1.1792,1.17872,1.17874
2025-09-19 13:45:00,1.17876,1.17919,1.17809,1.17819
2025-09-19 14:00:00,1.17818,1.17897,1.17818,1.17867
2025-09-19 14:15:00,1.17872,1.17876,1.17781,1.17794
2025-09-19 14:30:00,1.17795,1.17795,1.17705,1.17734
2025-09-19 14:45:00,1.17736,1.17746,1.17709,1.17739
