time,open,high,low,close
2025-01-07,1.038637,1.043623,1.035947,1.038637
2025-01-08,1.034554,1.035840,1.027675,1.034554
2025-01-09,1.031470,1.032311,1.028616,1.031470
2025-01-10,1.029760,1.031194,1.022119,1.029760
2025-01-13,1.024443,1.025021,1.018382,1.024443
2025-01-14,1.026525,1.030397,1.023971,1.026525
2025-01-15,1.030684,1.035025,1.027063,1.030684
2025-01-16,1.029527,1.031151,1.026378,1.029527
2025-01-17,1.030195,1.032972,1.026652,1.030195
2025-01-20,1.027739,1.042731,1.027739,1.027739
2025-01-21,1.042068,1.043406,1.034458,1.042068
2025-01-22,1.040594,1.045806,1.040074,1.040594
2025-01-23,1.041016,1.042546,1.038562,1.041016
2025-01-24,1.041602,1.051934,1.041320,1.041602
2025-01-27,1.046759,1.053375,1.045435,1.046759
2025-01-28,1.044506,1.045577,1.041526,1.044506
2025-01-29,1.042905,1.044495,1.038346,1.042905
2025-01-30,1.042525,1.046551,1.039134,1.042525
2025-01-31,1.039728,1.041233,1.036205,1.039728
2025-02-03,1.024779,1.032652,1.021304,1.024779
2025-02-04,1.032738,1.038680,1.027654,1.032738
2025-02-05,1.037280,1.043645,1.037043,1.037280
2025-02-06,1.040085,1.040529,1.035454,1.040085
2025-02-07,1.038573,1.040594,1.032461,1.038573
2025-02-10,1.031162,1.033602,1.029951,1.031162
2025-02-11,1.030153,1.035197,1.029273,1.030153
2025-02-12,1.036495,1.039566,1.031821,1.036495
2025-02-13,1.039199,1.044572,1.037926,1.039199
2025-02-14,1.046167,1.051370,1.044812,1.046167
2025-02-17,1.048922,1.050707,1.046737,1.048922
2025-02-18,1.048537,1.048647,1.044277,1.048537
2025-02-19,1.044834,1.046244,1.040507,1.044834
2025-02-20,1.042101,1.047878,1.041971,1.042101
2025-02-21,1.050056,1.050751,1.044998,1.050056
2025-02-24,1.047482,1.052864,1.045435,1.047482
2025-02-25,1.046134,1.051845,1.045795,1.046134
2025-02-26,1.052410,1.052742,1.047647,1.052410
2025-02-27,1.048878,1.048988,1.040485,1.048878
2025-02-28,1.039512,1.042101,1.038184,1.039512
2025-03-03,1.041385,1.050023,1.039047,1.041385
2025-03-04,1.048504,1.055955,1.047175,1.048504
2025-03-05,1.062699,1.078586,1.060288,1.062699
2025-03-06,1.079494,1.085105,1.078249,1.079494
2025-03-07,1.078795,1.088566,1.078214,1.078795
2025-03-10,1.086059,1.087347,1.080625,1.086059
2025-03-11,1.083940,1.093028,1.083682,1.083940
2025-03-12,1.091417,1.093458,1.087725,1.091417
2025-03-13,1.088625,1.089918,1.082298,1.088625
2025-03-14,1.085564,1.091012,1.083130,1.085564
2025-03-17,1.088127,1.092896,1.086921,1.088127
2025-03-18,1.091918,1.095446,1.089704,1.091918
2025-03-19,1.093948,1.094571,1.087595,1.093948
2025-03-20,1.091191,1.091751,1.081830,1.091191
2025-03-21,1.085670,1.086130,1.080567,1.085670
2025-03-24,1.083576,1.085694,1.079075,1.083576
2025-03-25,1.080357,1.083072,1.077865,1.080357
2025-03-26,1.078749,1.080229,1.076878,1.078749
2025-03-27,1.074206,1.081876,1.074206,1.074206
2025-03-28,1.080100,1.084528,1.076589,1.080100
2025-03-31,1.082392,1.084846,1.078574,1.082392
2025-04-01,1.081888,1.083072,1.077958,1.081888
2025-04-02,1.079599,1.087264,1.078202,1.079599
2025-04-03,1.090869,1.11334,1.088246,1.090869
2025-04-04,1.10437,1.11075,1.096479,1.10437
2025-04-07,1.098454,1.10498,1.090322,1.098454
2025-04-08,1.091536,1.099191,1.089194,1.091536
2025-04-09,1.098044,1.10948,1.097225,1.098044
2025-04-10,1.095206,1.12254,1.095206,1.095206
2025-04-11,1.12578,1.14718,1.12509,1.12578
2025-04-14,1.13431,1.14248,1.12997,1.13431
2025-04-15,1.13397,1.13779,1.12857,1.13397
2025-04-16,1.12927,1.13902,1.12927,1.12927
2025-04-17,1.13968,1.13968,1.13413,1.13968
2025-04-22,1.15128,1.15465,1.14540,1.15128
2025-04-23,1.13513,1.14401,1.13380,1.13513
2025-04-24,1.13273,1.13943,1.13223,1.13273
2025-04-25,1.13719,1.13843,1.13162,1.13719
2025-04-28,1.13431,1.14082,1.13311,1.13431
2025-04-29,1.14091,1.14196,1.13714,1.14091
2025-04-30,1.13893,1.13989,1.13271,1.13893
2025-05-01,1.13249,1.13410,1.12670,1.13249
2025-05-02,1.12965,1.13786,1.12752,1.12965
2025-05-05,1.13232,1.13645,1.13129,1.13232
2025-05-06,1.13134,1.13612,1.12812,1.13134
2025-05-07,1.13428,1.13777,1.13271,1.13428
2025-05-08,1.13062,1.13367,1.12361,1.13062
2025-05-09,1.12242,1.12911,1.11998,1.12242
2025-05-12,1.12296,1.12429,1.10751,1.12296
2025-05-13,1.10956,1.11774,1.10956,1.10956
2025-05-14,1.11856,1.12646,1.11824,1.11856
2025-05-15,1.11819,1.12278,1.11748,1.11819
2025-05-16,1.11927,1.12199,1.11414,1.11927
2025-05-19,1.11876,1.12860,1.11736,1.11876
2025-05-20,1.12334,1.12773,1.12187,1.12334
2025-05-21,1.12880,1.13623,1.12874,1.12880
2025-05-22,1.13312,1.13446,1.12671,1.13312
2025-05-23,1.12818,1.13766,1.12799,1.12818
2025-05-26,1.13728,1.14189,1.13693,1.13728
2025-05-27,1.13885,1.14090,1.13252,1.13885
2025-05-28,1.13371,1.13456,1.12843,1.13371
2025-05-29,1.12337,1.13695,1.12271,1.12337
2025-05-30,1.13784,1.13904,1.13144,1.13784
2025-06-02,1.13533,1.14491,1.13533,1.13533
2025-06-03,1.14534,1.14551,1.13676,1.14534
2025-06-04,1.13845,1.14346,1.13594,1.13845
2025-06-05,1.14220,1.14943,1.14061,1.14220
2025-06-06,1.14538,1.14587,1.13723,1.14538
2025-06-09,1.14078,1.14403,1.13876,1.14078
2025-06-10,1.14280,1.14483,1.13746,1.14280
2025-06-11,1.14375,1.14910,1.14060,1.14375
2025-06-12,1.15093,1.16287,1.15028,1.15093
2025-06-13,1.16003,1.16121,1.14929,1.16003
2025-06-16,1.15567,1.16148,1.15249,1.15567
2025-06-17,1.15513,1.15741,1.15125,1.15513
2025-06-18,1.14826,1.15300,1.14824,1.14826
2025-06-19,1.14775,1.14869,1.14485,1.14775
2025-06-20,1.15128,1.15346,1.14961,1.15128
2025-06-23,1.15009,1.15517,1.14555,1.15009
2025-06-24,1.15990,1.16359,1.15829,1.15990
2025-06-25,1.16122,1.16314,1.15910,1.16122
2025-06-26,1.16837,1.17434,1.16686,1.16837
2025-06-27,1.16922,1.17509,1.16843,1.16922
2025-06-30,1.17275,1.17716,1.17091,1.17275
2025-07-01,1.17872,1.18303,1.17678,1.17872
2025-07-02,1.18055,1.18103,1.17464,1.17982
2025-07-03,1.17991,1.18107,1.17169,1.17565
2025-07-04,1.17577,1.17877,1.17499,1.17667
2025-07-05,1.17702,1.17702,1.17702,1.17702
2025-07-07,1.17806,1.17902,1.16869,1.1708
2025-07-08,1.17079,1.17651,1.16827,1.17248
2025-07-09,1.17246,1.17291,1.16895,1.17185
2025-07-10,1.17167,1.17495,1.16704,1.17005
2025-07-11,1.17006,1.17144,1.16647,1.16843
2025-07-12,1.1688,1.1688,1.1688,1.1688
2025-07-14,1.16648,1.16985,1.16536,1.16650
2025-07-15,1.16663,1.16927,1.15925,1.16019
2025-07-16,1.16007,1.17227,1.15621,1.16375
2025-07-17,1.16376,1.16423,1.15559,1.15961
2025-07-18,1.1594,1.16731,1.15899,1.16195
2025-07-19,1.16207,1.16207,1.16207,1.16207
2025-07-21,1.16268,1.17168,1.16143,1.16931
2025-07-22,1.1693,1.1761,1.16789,1.17539
2025-07-23,1.17538,1.1775,1.17108,1.17697
2025-07-24,1.17663,1.17885,1.17308,1.17465
2025-07-25,1.17427,1.17608,1.17032,1.17402
2025-07-26,1.17401,1.17409,1.17401,1.17409
2025-07-28,1.17551,1.17701,1.15852,1.1588
2025-07-29,1.15877,1.1599,1.15187,1.15466
2025-07-30,1.15458,1.15725,1.13998,1.14046
2025-07-31,1.1408,1.14614,1.14014,1.14149
2025-08-01,1.14146,1.15977,1.13914,1.15839
2025-08-02,1.15831,1.15904,1.15831,1.15904
2025-08-04,1.15837,1.15905,1.15492,1.1572
2025-08-05,1.15687,1.15888,1.15276,1.15758
2025-08-06,1.15737,1.16687,1.1564,1.16596
2025-08-07,1.16593,1.16989,1.16128,1.16650
2025-08-08,1.16650,1.168,1.1628,1.16366
2025-08-09,1.16401,1.16401,1.16401,1.16401
2025-08-11,1.16475,1.16763,1.15896,1.16159
2025-08-12,1.16157,1.16975,1.15986,1.16755
2025-08-13,1.1676,1.17311,1.16664,1.17061
2025-08-14,1.17063,1.17163,1.16304,1.16482
2025-08-15,1.16481,1.1716,1.16455,1.16902
2025-08-16,1.16901,1.17013,1.16901,1.17013
2025-08-18,1.17144,1.17149,1.16563,1.16612
2025-08-19,1.16609,1.16934,1.16385,1.16471
2025-08-20,1.16509,1.16743,1.16215,1.16526
2025-08-21,1.1653,1.16632,1.16006,1.16063
2025-08-22,1.1606,1.17432,1.15823,1.17152
2025-08-23,1.17152,1.17152,1.17152,1.17152
2025-08-25,1.17135,1.17215,1.16029,1.16189
2025-08-26,1.16255,1.16648,1.16027,1.16417
2025-08-27,1.16475,1.16529,1.15744,1.16387
2025-08-28,1.16379,1.16978,1.16274,1.16825
2025-08-29,1.16816,1.1709,1.16505,1.1683
2025-08-30,1.1683,1.1683,1.1683,1.1683
2025-09-01,1.16884,1.17369,1.16862,1.17107
2025-09-02,1.17106,1.17188,1.16103,1.16416
2025-09-03,1.16386,1.16818,1.1608,1.16603
2025-09-04,1.16613,1.167,1.16295,1.16488
2025-09-05,1.16491,1.17596,1.16456,1.17108
2025-09-06,1.17108,1.17108,1.17108,1.17108
2025-09-08,1.1706,1.17658,1.17049,1.17627
2025-09-09,1.17630,1.1781,1.17038,1.17085
2025-09-10,1.17088,1.17305,1.1691,1.16951
2025-09-11,1.16946,1.17459,1.16601,1.17339
2025-09-12,1.17339,1.17476,1.17014,1.17328
2025-09-13,1.17328,1.17328,1.17328,1.17328
2025-09-15,1.17283,1.17744,1.17162,1.1761
2025-09-16,1.1761,1.18782,1.17574,1.1867
2025-09-17,1.18668,1.19183,1.18078,1.18128
2025-09-18,1.18122,1.18482,1.17503,1.17859
2025-09-19,1.17849,1.17924,1.17288,1.17442
2025-09-20,1.17442,1.17442,1.17442,1.17442
2025-09-22,1.17408,1.18037,1.17261,1.18034
2025-09-23,1.18027,1.18198,1.17785,1.18152
2025-09-24,1.18152,1.18188,1.17797,1.17829
